Business Id,Name,Address,City,Postal Code,State,Latitude,Longitude,Review Count,Stars,Categories,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Alcohol,Ambience,Bike Parking,Business Accepts Credit Cards,Business Parking,Dietary Restrictions,Dogs Allowed,Drive Thru,Good For Kids,Good For Meal,Happy Hour,Has TV,Music,Noise Level,Outdoor Seating,Restaurants Attire,Restaurants Delivery,Restaurants Good For Groups,Restaurants Reservations,Restaurants Table Service,Restaurants Take Out,RestaurantsPriceRange2,Smoking,Wheelchair Accessible,Wi Fi
jqwAP7xJkEZVrl_s-r0k0w,Beads,137 E De La Guerra St,Santa Barbara,93101,CA,34.4219265,-119.6975083,10,4.5,"Jewelry, Art Supplies, Arts & Crafts, Shopping",10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,,,,TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,2,,,
L_piwi81xQ8ZsMR-fhBKpg,Abe Nursery,3894 Via Real,Carpinteria,93013,CA,34.409863,-119.543479,8,4.5,"Shopping, Home & Garden, Nurseries & Gardening",7:0-16:30,7:0-16:30,7:0-16:30,7:0-16:30,7:0-16:30,7:0-12:0,,,,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,,,,,,,,,,,,2,,,
U30tya2Nos1IVd9qM73bxQ,The Santa Barbara Arts and Crafts Show,236 E Cabrillo Blvd,Santa Barbara,93101,CA,34.4141803,-119.6859184,9,4.5,"Arts & Crafts, Shopping",,,,,,,10:0-18:0,,,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,2,,,
o6epXnNXnd15hP1IalAflw,GreenCoast Santa Barbara,135 Nogal Dr,Santa Barbara,93110,CA,34.4393319,-119.7714218,10,4.5,"Home & Garden, Nurseries & Gardening, Gardeners, Home Services, Local Flavor, Shopping, Professional Services",0:0-0:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-15:0,9:0-18:0,,,,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,,,,,,,,,,,,2,,,
KaEBkaHgbYTYEJ2MMVP-vw,Metro Entertainment,6 W Anapamu St,Santa Barbara,93101,CA,34.42314281,-119.7048662,41,4.5,"Tabletop Games, Shopping, Books, Mags, Music & Video, Comic Books, Toy Stores",11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,,,TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,2,,,
N-jZMxRAuaE2oXAa4N4_rw,Roxanne's a Wish and a Dream,919 Maple Ave,Carpinteria,93013,CA,34.3975673,-119.5183612,29,4.5,"Knitting Supplies, Arts & Crafts, Shopping, Gift Shops, Flowers & Gifts, Fabric Stores",10:0-17:0,10:0-17:0,10:0-17:0,10:0-17:0,10:0-17:0,10:0-17:0,11:0-16:0,,,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,2,,,
HnJYNGsFWzcW0NCD9vAAiw,Italian Pottery Outlet,929 State St,Santa Barbara,93101,CA,34.4209823,-119.7018004,28,4.5,"Shopping, Flowers & Gifts, Outlet Stores, Gift Shops, Home Decor, Home & Garden",12:0-18:0,12:0-18:0,12:0-18:0,12:0-18:0,12:0-18:0,12:0-18:0,12:0-18:0,,,TRUE,TRUE,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,2,,,
3DnbXkIQMVGPYP8snj6h9Q,Twice As Nice,957 Maple St,Carpinteria,93013,CA,34.3978442,-119.517968,15,4.5,"Shoe Stores, Shopping, Accessories, Women's Clothing, Used, Vintage & Consignment, Thrift Stores, Department Stores, Fashion",10:0-17:0,10:0-17:0,10:0-17:0,10:0-17:0,10:0-17:0,10:0-16:0,,,,TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,2,,,
RQWQ7FbKYpmirpi6OyIHcg,Warbler Records & Goods,131 E De La Guerra St,Santa Barbara,93101,CA,34.421798,-119.6975985,53,4.5,"Home Decor, Vinyl Records, Home & Garden, Shopping, Electronics Repair, Local Services, Books, Mags, Music & Video",10:30-18:0,10:30-18:0,10:30-18:0,10:30-18:0,10:30-18:0,10:30-18:0,12:0-17:0,,,TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,2,,,
bgAKeBgmoW3BGiXKiEwAiQ,Toddy's Christmas Trees,1122 N Milpas St,Santa Barbara,93103,CA,34.4351014,-119.693488,20,4.5,"Shopping, Home & Garden, Christmas Trees, Home Decor",10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,,,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,,,,,,,,,,,,2,,,
23OZPTAS08GwzWb32EhBDA,A-Frame Surf,3785 Santa Claus Ln,Carpinteria,93013,CA,34.4065532,-119.5479937,59,4.5,"Surf Shop, Fashion, Team Building Activities, Surf Schools, Shopping, Event Planning & Services, Specialty Schools, Education, Sporting Goods",10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,,,TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,2,,,
1nkpUITVPGKyeJbw0rJJ2w,Singer's Big and Tall,3303 B State St,Santa Barbara,93105,CA,34.439425,-119.7345114,17,5,"Shopping, Fashion, Men's Clothing",11:0-17:0,11:0-17:0,11:0-17:0,11:0-17:0,11:0-17:0,11:0-17:0,,,,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,,,,,,,,,,,,2,,,
u84km9tAwpr5xuTWsklgEg,Pro Garden Supply,18 N Milpas St,Santa Barbara,93103,CA,34.4225466,-119.6789909,22,5,"Home & Garden, Shopping, Nurseries & Gardening, Hardware Stores",6:30-17:30,6:30-17:30,6:30-17:30,6:30-17:30,6:30-17:30,6:30-17:0,8:0-16:0,,,TRUE,TRUE,"{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,,,,,,,,,,,,2,,,
ao7mtyHSSl6Jq_vuIGC-UQ,Santa Barbara Electronics Supply,"1503 Cook Pl, Ste C",Santa Barbara,93117,CA,34.429973,-119.844233,9,5,"Electronics, Local Services, Shopping, Electronics Repair",0:0-0:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,10:0-17:0,,,,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,2,,,
NHmBnWp6DsNN8f96ohsbsQ,Seastrand,919 Linden Ave,Carpinteria,93013,CA,34.39858321,-119.5189542,10,5,"Swimwear, Women's Clothing, Shopping, Fashion, Accessories",,,,,,,,,,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,2,,,
wR2o9J_ASNsexcjD7HktXw,The Home Depot,6975 Marketplace Dr,Goleta,93117,CA,34.4276069,-119.8706696,162,2,"Home & Garden, Home Services, Kitchen & Bath, Appliances, Shopping, Nurseries & Gardening, Building Supplies, Hardware Stores",0:0-0:0,6:0-22:0,6:0-22:0,6:0-18:0,9:0-20:0,6:0-22:0,7:0-20:0,,,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,,,,,,,,,,,,2,,,u'free'
lfg-07REKKzkrUcxloBKVQ,Isla Vista Laundromat,"955 Embarcadero Del Mar, Ste A",Santa Barbara,93117,CA,34.4120096,-119.8575399,22,3.5,"Dry Cleaning & Laundry, Local Services, Laundromat, Laundry Services",7:0-23:30,7:0-23:30,7:0-23:30,7:0-23:30,7:0-23:30,7:0-23:30,7:0-23:30,,,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,,,,,,,,,,,,2,,,u'free'
OoCdhmCam-ZmTnaup48mDw,Launderland,2636 De La Vina St,Santa Barbara,93105,CA,34.4355857,-119.7247546,30,3.5,"Local Services, Laundry Services, Dry Cleaning & Laundry",0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,,,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,,,,,,,,,,,,2,,,u'free'
im35mq8Fz1VZfYu4j7NqNg,Modern Laundry,"1015 De La Vina St, Ste A",Santa Barbara,93101,CA,34.4195323,-119.7050022,86,4,"Laundry Services, Local Services, Dry Cleaning & Laundry",9:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-16:30,,,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,,,,,,,,,,,,2,,,u'free'
QQkxPwLtlzylyPZ1XYt3sg,Levi’s Store,611 State St,Santa Barbara,93101,CA,34.4181342,-119.6973457,13,4.5,"Men's Clothing, Shopping, Women's Clothing, Fashion, Accessories",0:0-0:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-18:0,10:0-19:0,10:0-19:0,,,TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,2,,,u'free'
TteUG63xhW8ORWNzQ1i_1w,Gap,615 Paseo Nuevo,Santa Barbara,93101,CA,34.419317,-119.699999,10,2,"Sporting Goods, Women's Clothing, Shopping, Men's Clothing, Fashion, Sports Wear, Children's Clothing",0:0-0:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-20:0,11:0-19:0,,,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,3,,,
zb9JcXBguyqMCLPCEfQe8w,Summerland Market & Gas,2285 Lillie Ave,Summerland,93013,CA,34.4214434,-119.6006905,36,2,"Gas Stations, Convenience Stores, Automotive, Food",,,,,,,,,,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,3,,,
zv_3f5U_-7v3UJzpgfhzGQ,RH Santa Barbara,710 State St,Santa Barbara,93101,CA,34.4191101,-119.6982519,23,3,"Home & Garden, Furniture Stores, Shopping",10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-17:0,10:0-17:0,11:0-17:0,,,TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,3,,,
vas9TjyhDtujGEjXabT-GA,Hayward's Patio,7 Parker Way,Santa Barbara,93101,CA,34.4148676,-119.6940714,7,3,"Furniture Stores, Shopping, Home & Garden",0:0-0:0,10:0-17:0,10:0-17:0,10:0-17:0,10:0-17:0,10:0-17:0,12:0-17:0,,,TRUE,TRUE,"{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,3,,,
Pie2cFIWlfP6jR5PZsxn0w,Alpha Thrift Store,700 N Milpas St,Santa Barbara,93103,CA,34.428533,-119.6877883,41,3,"Thrift Stores, Fashion, Used, Vintage & Consignment, Shopping",10:0-17:45,10:0-17:45,10:0-17:45,10:0-17:45,10:0-17:45,10:0-17:45,10:0-17:45,,,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,,,,,,,,,,,,3,,,
0xX3qjUoBP2p5UZoDXxhSg,Sunglass Brands International,629 State St,Santa Barbara,93101,CA,34.41830388,-119.6978665,21,3,"Eyewear & Opticians, Shopping, Sunglasses",,,,,,,,,,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,3,,,
YUrMj0-zS7jejLHEfPF-VA,"Ferguson Bath, Kitchen & Lighting Gallery",602 E Montecito St,Santa Barbara,93103,CA,34.4211793,-119.6853289,15,3,"Shopping, Lighting Fixtures & Equipment, Local Services, Hardware Stores, Appliances & Repair, Home Services, Wholesale Stores, Lighting Stores, Home & Garden, Appliances, Kitchen & Bath, Home Decor",0:0-0:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,10:0-17:0,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,3,,,
oTw36uDc_jwbsY6K6SckOw,Free People,1127 State St,Santa Barbara,93101,CA,34.4218772,-119.7036464,23,3.5,"Shopping, Women's Clothing, Fashion",10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,,,TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,3,,,
xXPzSShxZmfG4_EuH01Zlw,lululemon Athletica,740 State St,Santa Barbara,93101,CA,34.419738,-119.6992703,49,3.5,"Sporting Goods, Fashion, Shopping, Sports Wear, Women's Clothing",10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-21:0,11:0-19:0,,,TRUE,TRUE,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,3,,,
jonGqssih-tDc_lDgNCkLg,REI,321 Anacapa St,Santa Barbara,93101,CA,34.416104,-119.6929817,66,3.5,"Outdoor Gear, Shoe Stores, Shopping, Fashion, Sporting Goods, Sports Wear",9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,10:0-19:0,,,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,,,,,,,,,,,,3,,,
0TKUn5JU65ySgjD2JjXnIw,Anthropologie,1123 State St,Santa Barbara,93101,CA,34.423107,-119.704136,45,4,"Home & Garden, Home Decor, Women's Clothing, Fashion, Shopping",10:0-17:0,11:0-17:0,10:0-20:0,10:0-20:0,10:0-20:0,9:30-20:0,11:0-19:0,,,TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,3,,,
CZCzlptQEGzpoVgxca1V8g,Chicken Little,1236 State St,Santa Barbara,93101,CA,34.4243951,-119.7054164,59,4,"Toy Stores, Maternity Wear, Children's Clothing, Fashion, Shopping, Baby Gear & Furniture",10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:30-17:30,,,TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,3,,,
pKWxpYsS-z6D5FMKfOGuIA,Coach,808A State St,Santa Barbara,93101,CA,34.420153,-119.6995738,33,4,"Accessories, Outlet Stores, Fashion, Shopping, Leather Goods",,,,,,,,,,TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,3,,,
CYrAi1ZTuF9Gkx5UBD9Xqw,Solstice Sunglasses,713 Paseo Nuevo,Santa Barbara,93101,CA,34.41895,-119.699741,8,4,"Sunglasses, Accessories, Fashion, Eyewear & Opticians, Shopping",11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,12:0-18:0,,,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,3,,,
aZEQw-11diw_uF7pH5Uo8Q,La Arcada Plaza,1114 State St,Santa Barbara,93101,CA,34.4231054,-119.7035993,9,4.5,"Real Estate Agents, Real Estate, Home Services, Shopping Centers, Shopping",,,,,,,,,,TRUE,TRUE,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,3,,,
1vj7ACAQgZHCY6vzo2xBdg,Lighthouse Skateshop,16 B Helena Ave,Santa Barbara,93101,CA,34.4132289,-119.6889245,25,5,"Skate Shops, Shopping, Sporting Goods",10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,11:0-17:0,,,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,3,,,
uxT5zII5plD0B3RBHwHVNw,Asher Market,535 State St,Santa Barbara,93101,CA,34.417516,-119.6967586,10,5,"Home & Garden, Children's Clothing, Fashion, Home Decor, Shopping, Women's Clothing",11:0-17:0,11:0-17:0,11:0-17:0,11:0-17:0,11:0-17:0,11:0-17:0,11:0-17:0,,,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,3,,,
t6gu5e1rhhV4hfs7doEW6g,Sterling Laundry,"3433 State St, Ste F",Santa Barbara,93105,CA,34.44006,-119.737794,12,3,"Laundry Services, Local Services, Dry Cleaning & Laundry",5:30-22:0,5:30-22:0,5:30-22:0,5:30-22:0,5:30-22:0,5:30-22:0,5:30-22:0,,,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,,,,,,,,,,,,3,,,u'free'
FoMjCF48aRyW91iM7Tutzw,San Ysidro Pharmacy,1498 E Valley Rd,Santa Barbara,93108,CA,34.4372898,-119.632278,13,3.5,"Drugstores, Shopping",9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-15:0,,,,TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': True}",,,,,,,,,,,,,,,,,4,,,
SW_28Td-gcaaCq7t8JzBDQ,California Hobbies,5118 Hollister Ave,Santa Barbara,93111,CA,34.4357933,-119.8028091,15,4.5,"Shopping, Hobby Shops, Toy Stores",0:0-0:0,10:0-16:0,11:0-16:0,11:0-16:0,11:0-16:0,11:0-16:0,10:0-17:0,,,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,,,,,,,,,,,,4,,,
WxAIpTgD1tK_DgzwQ3Dgww,Mi Fiesta Market Deli,410 Salinas St,Santa Barbara,93103,CA,34.4227267,-119.667963,8,2,"Restaurants, Convenience Stores, Food, Grocery",,,,,,,,,,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,FALSE,2,,,
YfhQzaZbeO-9XYH17Ga0Ig,Rite Aid,199 N Fairview Ave,Goleta,93117,CA,34.44299785,-119.8314926,39,3,"Drugstores, Convenience Stores, Food, Shopping",6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,,,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,,,,,,,,,,,FALSE,2,,,
j2JyjUtiSeZ7v47stnyR7w,Robitaille's Fine Candies,900 Linden Ave,Carpinteria,93013,CA,34.3981417,-119.5188422,78,4.5,"Food, Specialty Food, Candy Stores, Chocolatiers & Shops, Ice Cream & Frozen Yogurt",,10:0-15:0,10:0-15:0,10:0-15:0,10:0-15:0,10:0-15:0,10:0-15:0,,,TRUE,TRUE,"{u'valet': False, u'garage': False, u'street': True, u'lot': None, u'validated': False}",,,,,,,,,,,,,,,,TRUE,2,,,
BcUE8GGAvqDPcuoJf-ejSQ,Chocolats du Calibressan,"4193 Carpinteria Ave, Ste 4",Carpinteria,93013,CA,34.4035889,-119.5333806,63,5,"Specialty Food, Chocolatiers & Shops, Food, Desserts",,10:30-17:0,10:30-17:0,10:30-17:0,10:30-17:0,10:30-17:0,,,,TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,TRUE,3,,,
Jz7Txi6SJklnLeuWYHb9LA,Glen Annie Golf Club,405 Glen Annie Rd,Goleta,93117,CA,34.4438458,-119.8748014,57,4,"Event Planning & Services, Golf, Active Life, Venues & Event Spaces, Wedding Planning",,,,,,,,,,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,FALSE,,,,,,,,,,,,,,,,
Srt_8c1wZDcFSCsOTbJkiw,Brews at the Beach,236 E Cabrillo Blvd,Santa Barbara,93101,CA,34.41407385,-119.6837494,12,4,"Food, Local Flavor, Festivals, Arts & Entertainment, Beer, Wine & Spirits",,,,,,,,,,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}",,,,FALSE,,,,,,,,,,,,,2,,,
a5RJLCRJuIDkbmbWNe2dDw,Paddle Sports Center,Goleta Beach,Goleta,93117,CA,34.41745745,-119.8308093,5,3,"Surfing, Active Life, Rafting/Kayaking, Paddleboarding",,,,,10:0-18:0,10:0-18:0,10:0-18:0,,,TRUE,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,
AgTPBMMz2Cmn11lbPe3K8A,Santa Barbara Golf Club,3500 Mccaw Ave,Santa Barbara,93105,CA,34.4366879,-119.7386166,40,3,"Golf, Venues & Event Spaces, Event Planning & Services, Active Life",7:0-17:30,7:0-17:30,7:0-17:30,7:0-17:30,7:0-17:30,7:0-17:30,7:0-17:30,,,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,TRUE,,,,,,,,,,,,,,,,
Tcu6gDDwPRONZ1-a9QZMGg,Carpinteria Swimming Pool,5305 Carpinteria Ave,Carpinteria,93013,CA,34.3959975,-119.5159142,6,3.5,"Beaches, Swimming Pools, Active Life",,,,,,,,,,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,TRUE,,,,,,,,,,,,,,,,
9NfPTgy_L9X57ep_Wq13Iw,Condor Express Whale Watching,301 W Cabrillo Blvd,Santa Barbara,93101,CA,34.40829,-119.6914691,82,4.5,"Whale Watching Tours, Hotels & Travel, Event Planning & Services, Boating, Active Life, Tours, Boat Charters",7:30-18:0,7:30-18:0,7:30-18:0,7:30-18:0,7:30-18:0,7:0-18:0,7:0-18:0,,,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,TRUE,,,,,,,,,,,,,,,,
0kolK4-GzY9h-t8sZxguqA,State Street Boxing Club,320 State St,Santa Barbara,93101,CA,34.4155962,-119.6935137,12,4.5,"Gyms, Fitness & Instruction, Active Life, Martial Arts",,,,,,,,,,TRUE,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,
5f2FHOKN4DY8MDuu1JGLlA,Twin Lakes Golf Course,6034 Hollister Ave,Goleta,93117,CA,34.437421,-119.833961,15,3,"Active Life, Shopping, Sporting Goods, Fitness & Instruction, Golf Lessons, Golf",7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,,,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,TRUE,,,,,,,,,,,,,1,,,
lBbgr4T-xqyx5cT5IT864Q,Lions Park,6197 Casitas Pass Rd,Carpinteria,93013,CA,34.40203695,-119.4902873,20,5,"Hotels, Hotels & Travel, Event Planning & Services, Active Life, Venues & Event Spaces, Parks, Wedding Planning",9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,,,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,TRUE,,,,,,,,,,,,,2,,,'no'
89WxLHRVIOaVh_94JH8TZA,Andres Hair Salon,"220 W Carrillo St, Ste 4",Santa Barbara,93101,CA,34.4190781,-119.7049796,7,5,"Beauty & Spas, Hair Salons",,,,,,,,,,TRUE,TRUE,,,,,TRUE,,,,,,,,,,,,,3,,,
5snAb6vjI1uidkJCVP8RiA,Socks and Stuff,717 State St,Santa Barbara,93101,CA,34.4187431,-119.698867,14,3.5,"Fashion, Accessories, Shoe Stores, Shopping",9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,,,TRUE,TRUE,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,TRUE,,,,,,,,,,,,,,,1,,,
_E30xjAy_RRQuOeQrNOOGA,The Riv,4135 State St,Santa Barbara,93110,CA,34.4402901,-119.7610392,17,4,"Bookstores, Books, Mags, Music & Video, Adult, Lingerie, Shopping, Fashion",0:0-0:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-0:0,10:0-0:0,10:0-22:0,,,TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",,TRUE,,,,,,,,,,,,,,,2,,,
PsFQZqgJ_219iIi51PJPAg,Surf N Wear's Beach House,10 State St,Santa Barbara,93101,CA,34.4128205,-119.6892567,45,4,"Outdoor Gear, Fashion, Sporting Goods, Beach Equipment Rentals, Surf Schools, Hats, Shopping, Eyewear & Opticians, Souvenir Shops, Surf Shop, Swimwear, Men's Clothing, Active Life, Education, Specialty Schools, Women's Clothing",0:0-0:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,,,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,TRUE,,,,,,,,,,,,,,,2,,,u'free'
cNvCXy9SaWjIQNEh3bc3gQ,Rite Aid,825 State St,Santa Barbara,93101,CA,34.419983,-119.700408,36,2,"Convenience Stores, Drugstores, Food, Shopping",8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,,,TRUE,TRUE,"{'garage': None, 'street': None, 'validated': False, 'lot': True, 'valet': False}",,,,,,,,,,,,,,,,FALSE,1,,,
_o3AtnA941ClNRa8Rx7c-A,Rite Aid,35 S Milpas St,Santa Barbara,93103,CA,34.421468,-119.677352,31,1.5,"Shopping, Food, Drugstores, Convenience Stores",8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,,,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,,,,,,,,,,,FALSE,2,,,
k8Lm3Vn2202baslhmOK4FQ,76 Self Serve Gasoline,200 S Milpas St,Santa Barbara,93103,CA,34.41926804,-119.676387,11,2.5,"Automotive, Gas Stations, Convenience Stores, Food",,,,,,,,,,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,,,,,,,,,,,FALSE,2,,,
uXxrl2LRH2mB1uw0GJF4GA,Indo-China Market,"6831 Hollister Ave, Ste C",Goleta,93117,CA,34.42991797,-119.8671773,69,3.5,"British, International Grocery, Grocery, Food, Ethnic Food, Herbal Shops, Restaurants, Health Markets, Specialty Food, Health & Medical",9:30-19:30,9:30-19:30,9:30-19:30,9:30-19:30,9:30-19:30,9:30-19:30,10:0-19:0,,,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,,,,,,,,,,,FALSE,2,,,
